inquirerdotnet,2017-09-01 23:48,59 men accused of links to marawi siege ordered freed,"(['Makati City'], Location((14.5591272, 121.0202094, 0.0)))",en,0.685722,0.02616,0.115014,0.033739,0.317697,"['anger', 0.685722]"
mariaressa,2017-09-01 23:45,duterte makes uturn bombing mosques in marawi will hurt muslims  via,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.116464,0.016751,0.570898,0.281695,0.376769,"['sadness', 0.570898]"
MharjEstrada,2017-09-01 23:35,marawi is like a zombie village now,"(['Pampanga', ' Philippines'], Location((15.0251068, 120.6870474, 0.0)))",en,0.064354,0.333649,0.216259,0.187853,0.050617,"['joy', 0.333649]"
ABSCBNNews,2017-09-01 23:10,dureza joins marawi evacuees in eidl adha celebration,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",en,0.025711,0.811195,0.031169,0.040364,0.007667,"['joy', 0.811195]"
ABSCBNNews,2017-09-01 23:05,marawi troops death toll rises to 136,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",en,0.168426,0.039332,0.567305,0.233083,0.164093,"['sadness', 0.567305]"
karlaloo,2017-09-01 23:01,oh no praying for our troops in marawi,"(['Eastwood', ' Quezon City'], Location((53.0171751, -1.30386, 0.0)))",en,0.08686,0.174219,0.151545,0.093654,0.072945,"['joy', 0.174219]"
ANCALERTS,2017-09-01 23:00,marawi troops death toll rises to 136 marawiclash,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.168426,0.039332,0.567305,0.233083,0.164093,"['sadness', 0.567305]"
PHHotTrends,2017-09-01 22:26,filipinos accused of links to marawi siege ordered freed,"(['Manila City'], Location((14.5906216, 120.9799696, 0.0)))",en,0.56553,0.034707,0.126473,0.042008,0.180245,"['anger', 0.56553]"
iamJohnLBondoc,2017-09-01 22:24,you were mad at what happened to saf 44 but not asking whats happening in marawi,"(['Taguig City'], Location((14.5266254, 121.074403, 0.0)))",en,0.716769,0.012442,0.322908,0.1667,0.033472,"['anger', 0.716769]"
ABSCBNNews,2017-09-01 22:20,in time for eidaladha marawi bishop calls for prayers to end of violence,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",en,0.208822,0.077383,0.733121,0.146409,0.021831,"['sadness', 0.733121]"
PHINewsNet2,2017-09-01 22:19,59 suspects linked to marawi siege ordered freed,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.166053,0.043448,0.129471,0.335512,0.068193,"['fear', 0.335512]"
GillanRopero,2017-09-01 22:13,duterte says he shelved plan to bomb marawis grand mosque,"(['Quezon City'], Location((14.6509905, 121.0486155, 0.0)))",en,0.166524,0.328584,0.292363,0.36918,0.066748,"['fear', 0.36918]"
PHINewsNet2,2017-09-01 22:07,59 men accused of links to marawi siege ordered freed,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.685722,0.02616,0.115014,0.033739,0.317697,"['anger', 0.685722]"
rapplerdotcom,2017-09-01 21:49,troops retake 2nd bridge in marawi 3 soldiers killed full story,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.249233,0.100692,0.340817,0.391395,0.22238,"['fear', 0.391395]"
AnjSegovia,2017-09-01 21:43,ongoing lmpbahaghari concert at capitol commons to benefit the people of marawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.037815,0.504015,0.117306,0.088455,0.140378,"['joy', 0.504015]"
mkimberlyyy,2017-09-01 21:42,thoughts on martial law  marawi martial law simple martial law is pure bul,"(['La Union'], Location((16.5735957, 120.4089899, 0.0)))",en,0.090538,0.64458,0.187053,0.097608,0.038118,"['joy', 0.64458]"
rapplerdotcom,2017-09-01 21:37,taguba marawi clash pacquiao  watch rapplers evening wrap,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.142001,0.280019,0.430722,0.045575,0.091973,"['sadness', 0.430722]"
rapplerdotcom,2017-09-01 21:33,mark taguba ii marawi clash and manny pacquiao in tonights newscast with maracepedahttps,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.128241,0.176032,0.51294,0.094791,0.084564,"['sadness', 0.51294]"
PN_Speak,2017-09-01 21:20,3 soldiers die 52 others hurt as fresh clashes erupt in marawi,"(['2335 Roxas Boulevard', ' Manila'], Location((14.5370725, 120.9924556, 0.0)))",en,0.111826,0.025517,0.852401,0.204333,0.027705,"['sadness', 0.852401]"
BannaHarbera,2017-09-01 21:16,sml earlier today at lmpbahaghari thank you for your donation to our brothers and sisters in marawi happy to be part of it opmsingers,"(['Manila', 'Philippines'], Location((14.5906216, 120.9799696, 0.0)))",en,0.012437,0.895167,0.018835,0.008709,0.007456,"['joy', 0.895167]"
barnabychuck,2017-09-01 21:13,philippines muslims pray for peace in besieged marawi city as they celebrate eidaladha  my cgtnofficial report,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",en,0.036748,0.680355,0.120287,0.083817,0.130674,"['joy', 0.680355]"
MickBasa,2017-09-01 21:05,duterte makes uturn bombing mosques in marawi will hurt muslims,"(['Rehiyon ng Davao', ' Republika ng Pilipinas'], Location((6.610975, 125.429865187, 0.0)))",en,0.181272,0.014888,0.602116,0.227131,0.333321,"['sadness', 0.602116]"
ANCALERTS,2017-09-01 20:56,govt troops in tough push in marawi 3 dead 52 hurt marawiclash d,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.152234,0.001109,0.874402,0.155373,0.06142,"['sadness', 0.874402]"
ABSCBNNews,2017-09-01 20:55,govt troops in tough push in marawi 3 dead 52 hurt marawiclash,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",en,0.152234,0.001109,0.874402,0.155373,0.06142,"['sadness', 0.874402]"
ANCALERTS,2017-09-01 20:40,in time for eidl adha marawi bishop calls for prayers to end of violence marawiclashhttp,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.208822,0.077383,0.733121,0.146409,0.021831,"['sadness', 0.733121]"
PTVph,2017-09-01 20:36,news break banggolo bridge in marawi retaken by govt troops,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.139893,0.015193,0.806496,0.182956,0.095936,"['sadness', 0.806496]"
davidcambay,2017-09-01 20:12,troops retake the 2nd bridge in marawi 3 soldiers were killed arhkutobnipepe aldubneveralone,"(['San Pedro', ' Calabarzon'], Location((-24.1602794, -56.713749623, 0.0)))",en,0.308609,0.036232,0.313934,0.494844,0.133712,"['fear', 0.494844]"
PLCPD1989,2017-09-01 20:10,the child soldiers in marawi philippine daily inquirer via stcomhttp,"(['Quezon City'], Location((14.6509905, 121.0486155, 0.0)))",en,0.024741,0.253116,0.200107,0.388831,0.258191,"['fear', 0.388831]"
mindanews2010,2017-09-01 20:02,military retakes marawis commercial district,"(['Mindanao'], Location((7.68980415, 125.236399692, 0.0)))",en,0.089653,0.241571,0.175059,0.145789,0.347149,"['disgust', 0.347149]"
philmonitor,2017-09-01 19:52,military retakes marawis commercial district  via 8,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.04145,0.260077,0.192539,0.212995,0.392525,"['disgust', 0.392525]"
ph_billboard,2017-09-01 19:38,we have aikee  iamdaveylangit onstage here at lmpbahaghari come over to estancia mall to enjoy the free show for the benefit of marawi,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.005284,0.783967,0.028676,0.014882,0.043916,"['joy', 0.783967]"
TheManilaTimes,2017-09-01 19:22,duterte unlikely to lift martial law in marawi before yearend warns of spillover  the manila times online,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.094749,0.26169,0.242918,0.213151,0.162828,"['joy', 0.26169]"
cyclopscarl,2017-09-01 19:16,retired airforce general to trillanes fly him over marawi and push him out over isis territory ,"(['Iloilo City', ' Philippines'], Location((10.7026718, 122.5686136, 0.0)))",en,0.217739,0.057754,0.309864,0.172834,0.200174,"['sadness', 0.309864]"
PHHotTrends,2017-09-01 19:02,duterte contradicts earlier statement to bomb marawi mosque marawiupdates,"(['Manila City'], Location((14.5906216, 120.9799696, 0.0)))",en,0.129201,0.093106,0.376529,0.259805,0.187216,"['sadness', 0.376529]"
rapplerdotcom,2017-09-01 18:55,muslim leader shares prayers for marawi on eidl adha full story d,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.095003,0.492339,0.284481,0.056071,0.179607,"['joy', 0.492339]"
Real_DanielO,2017-09-01 18:49,we join our fellow muslims in celebrating eidaladha2017 and pray that marawi city will be free once again,"(['Pampanga'], Location((15.0251068, 120.6870474, 0.0)))",en,0.0585,0.526482,0.099183,0.157586,0.297183,"['joy', 0.526482]"
CNPH2016,2017-09-01 18:48,afp retakes bangolo bridge in marawi city the armed forces of the philippines afp friday said government,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.154742,0.090335,0.207276,0.597906,0.238444,"['fear', 0.597906]"
nrjsbr,2017-09-01 18:46,yay my friends are playin badminton i miss will miss marawi even more,"(['Iligan City', ' Northern Mindanao'], Location((8.17846435, 124.470789035, 0.0)))",en,0.013244,0.113809,0.781257,0.228156,0.00694,"['sadness', 0.781257]"
ph_billboard,2017-09-01 18:38,come and get yourself a seat here at the lmpbahaghari show for the benefit of marawi at estancia mall with mymp2010 and more 8du,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.013528,0.398211,0.13617,0.031955,0.13084,"['joy', 0.398211]"
pnagovph,2017-09-01 18:27,8 dead 52 wounded in marawi clash ,"(['Quezon City'], Location((14.6509905, 121.0486155, 0.0)))",en,0.32252,0.007167,0.709695,0.071312,0.164702,"['sadness', 0.709695]"
EJMantillo,2017-09-01 18:23,topnews troops retake 2nd bridge in marawi 3 soldiers killed  rappler,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.308609,0.036232,0.313934,0.494844,0.133712,"['fear', 0.494844]"
barnabychuck,2017-09-01 18:12,philippines muslims pray for peace in besieged marawi as they celebrate eiduladha  my cgtnofficial report starts airing at 7pm mnl,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",en,0.035268,0.69753,0.072671,0.132403,0.1136,"['joy', 0.69753]"
CNPH2016,2017-09-01 18:12,marawis fate in afps hands we cant have a stalemate for over year president duterte stressed this,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.161072,0.104502,0.309037,0.572894,0.077691,"['fear', 0.572894]"
